0,0,0
1,0,-1
2,0,-1
3,0,0
4,0,0
5,0,-1
6,0,-1
7,0,-1
8,0,-1
9,1,-1
10,1,-1
11,1,-1
12,0,-1
13,0,-1
14,0,-1
15,0,-1
16,1,0
17,1,0
18,1,0
19,1,0
20,1,0
21,1,0
22,1,0
23,1,0
24,1,0
25,1,0
26,1,0
27,1,0
28,1,0
29,1,0
30,1,0
31,1,0
32,2,0
33,2,0
34,308,242
35,308,242
36,308,242
37,308,242
38,308,242
39,308,242
40,308,242
41,308,242
42,308,242
43,308,242
44,-15,-38
45,-15,-38
46,-23,-46
47,-23,-46
48,-32,-54
49,-32,-54
50,-42,-62
51,-42,-62
52,-51,-68
53,-51,-68
54,308,242
55,308,242
56,308,242
57,-50,-68
58,-50,-68
59,-40,-61
60,-40,-61
61,-40,-61
62,-26,-50
63,-26,-50
64,308,242
65,308,242
66,308,242
67,308,242
68,308,242
69,308,242
70,308,242
71,308,242
72,308,242
73,308,242
74,308,242
75,308,242
76,308,242
77,308,242
78,308,242
79,308,242
80,308,242
81,308,242
82,308,242
83,308,242
84,308,242
85,308,242
86,308,242
87,308,242
88,308,242
89,308,242
90,308,242
91,308,242
92,308,242
93,308,242
94,308,242
95,308,242
96,308,242
97,308,242
98,308,242
99,308,242
100,308,242
101,308,242
102,308,242
103,308,242
104,308,242
105,308,242
106,308,242
107,308,242
108,308,242
109,308,242
110,308,242
111,308,242
112,308,242
113,308,242
114,308,242
115,308,242
116,308,242
117,308,242
118,308,242
119,308,242
120,308,242
121,308,242
122,308,242
123,308,242
124,308,242
125,308,242
126,308,242
127,308,242
128,308,242
129,308,242
130,308,242
131,308,242
132,308,242
133,308,242
134,308,242
135,308,242
136,308,242
137,308,242
138,308,242
139,308,242
140,308,242
141,308,242
142,308,242
143,308,242
144,308,242
145,308,242
146,308,242
147,308,242
148,308,242
