0,0,0
1,0,0
2,0,0
3,-1,-1
4,-1,-1
5,-2,-2
6,-2,-2
7,-3,-3
8,-3,-3
9,-4,-4
10,-4,-4
11,-5,-4
12,-6,-5
13,-6,-5
14,-6,-5
15,-6,-5
16,-7,-5
17,-7,-5
18,-7,-6
19,-7,-6
20,-8,-7
21,-8,-7
22,-8,-7
23,-8,-8
24,-8,-8
25,-8,-8
26,-8,-8
27,-8,-8
28,-8,-8
29,-7,-7
30,-7,-7
31,-5,-4
32,-5,-4
33,-57,-157
34,-57,-157
35,-57,-157
36,-57,-157
37,319,223
38,319,223
39,-57,-157
40,-57,-157
41,319,223
42,319,223
43,-57,-157
44,-57,-157
45,-57,-157
46,-57,-157
47,-57,-157
48,5,55
49,5,55
50,5,55
51,2,49
52,2,49
53,-1,42
54,-1,42
55,-3,31
56,-3,31
57,-4,18
58,-4,18
59,-6,1
60,-6,1
61,-8,-19
62,-12,-42
63,-12,-42
64,-14,-70
65,-14,-70
66,-17,-101
67,-17,-101
68,-21,-137
69,-21,-137
70,-25,-179
71,-25,-179
72,-25,-179
73,-25,-179
74,-57,-157
75,-57,-157
76,319,223
77,319,223
78,-57,-157
79,-57,-157
80,319,223
81,319,223
82,-57,-157
83,-57,-157
84,-39,-202
85,-39,-202
86,-40,-179
87,-40,-179
88,-40,-179
89,-40,-159
90,-40,-159
91,-40,-159
92,-39,-142
93,-39,-142
94,-39,-142
95,-40,-129
96,-40,-129
97,-40,-129
98,-41,-118
99,-41,-118
100,-41,-118
101,-41,-118
102,-41,-118
103,-41,-118
104,-42,-106
105,-42,-106
106,-42,-106
107,-43,-105
108,-43,-105
109,-43,-105
110,-44,-107
111,-44,-107
112,-44,-107
113,-46,-112
114,-46,-112
115,-46,-112
116,-47,-120
117,-47,-120
118,-47,-120
119,-15,-108
120,-15,-108
121,-15,-108
122,65,-65
123,65,-65
124,65,-65
125,65,-65
126,136,-30
127,136,-30
128,136,-30
129,201,0
130,201,0
131,261,25
132,261,25
133,314,47
134,314,47
135,314,47
136,314,47
137,314,47
138,314,47
139,-57,-157
140,-57,-157
141,-57,-157
142,-57,-157
143,-57,-157
144,-57,-157
145,-57,-157
146,319,223
147,319,223
148,319,223
