0,0,0
1,0,0
2,0,0
3,1,0
4,1,0
5,1,0
6,0,1
7,0,1
8,0,1
9,1,0
10,1,0
11,1,0
12,1,0
13,1,0
14,1,0
15,1,0
16,1,0
17,1,1
18,1,1
19,1,1
20,1,1
21,2,1
22,2,1
23,2,1
24,2,2
25,2,2
26,2,2
27,2,2
28,2,2
29,2,2
30,2,2
31,2,2
32,2,2
33,2,3
34,2,3
35,2,3
36,3,3
37,3,3
38,3,3
39,3,3
40,3,2
41,3,2
42,3,2
43,3,1
44,3,1
45,3,1
46,4,-3
47,4,-3
48,4,-3
49,3,-10
50,3,-10
51,3,-10
52,2,-20
53,2,-20
54,2,-20
55,-2,-32
56,-2,-32
57,-2,-32
58,-7,-44
59,-7,-44
60,-16,-57
61,-16,-57
62,-16,-57
63,-26,-70
64,-26,-70
65,-26,-70
66,-37,-81
67,-37,-81
68,-37,-81
69,-49,-91
70,-49,-91
71,-49,-91
72,-62,-99
73,-62,-99
74,-62,-99
75,-74,-105
76,-74,-105
77,-74,-105
78,-74,-105
79,-83,-109
80,-83,-109
81,-83,-109
82,-90,-110
83,-90,-110
84,-90,-110
85,-92,-111
86,-92,-111
87,-92,-111
88,-90,-109
89,-90,-109
90,-90,-109
91,-84,-106
92,-84,-106
93,-84,-106
94,-74,-100
95,-74,-100
96,-74,-100
97,287,212
98,287,212
99,287,212
100,287,212
101,287,212
102,287,212
103,287,212
104,287,212
105,287,212
106,287,212
107,287,212
108,287,212
109,287,212
110,287,212
111,287,212
112,287,212
113,287,212
114,287,212
115,287,212
116,287,212
117,287,212
118,287,212
119,287,212
120,287,212
121,287,212
122,287,212
123,287,212
124,287,212
125,287,212
126,287,212
127,287,212
128,287,212
129,287,212
130,287,212
131,287,212
132,287,212
133,287,212
134,287,212
135,287,212
136,287,212
137,287,212
138,287,212
139,287,212
140,287,212
141,287,212
142,287,212
143,287,212
144,287,212
145,287,212
146,287,212
147,287,212
148,287,212
