0,0,0
1,0,0
2,0,0
3,0,-1
4,0,-1
5,0,0
6,0,0
7,0,1
8,0,1
9,0,1
10,0,1
11,0,1
12,0,1
13,0,2
14,0,2
15,0,2
16,0,2
17,0,2
18,0,2
19,0,3
20,0,3
21,0,3
22,0,3
23,0,3
24,0,3
25,1,4
26,1,4
27,1,4
28,1,4
29,1,4
30,1,4
31,1,5
32,1,5
33,1,5
34,1,5
35,1,5
36,1,5
37,1,5
38,1,5
39,1,5
40,1,6
41,1,6
42,1,6
43,1,6
44,1,6
45,1,6
46,1,6
47,1,6
48,1,6
49,1,6
50,1,6
51,1,6
52,1,6
53,1,6
54,1,5
55,1,5
56,1,5
57,1,4
58,1,4
59,1,4
60,1,3
61,1,3
62,1,3
63,1,3
64,1,3
65,1,3
66,2,3
67,2,3
68,2,3
69,2,3
70,4,4
71,4,4
72,4,4
73,6,7
74,6,7
75,6,7
76,8,13
77,8,13
78,8,13
79,11,19
80,11,19
81,11,19
82,13,26
83,13,26
84,13,26
85,15,33
86,15,33
87,15,33
88,15,33
89,15,33
90,16,38
91,16,38
92,16,38
93,17,40
94,17,40
95,18,39
96,18,39
97,18,39
98,19,36
99,19,36
100,19,36
101,19,30
102,19,30
103,19,30
104,20,21
105,20,21
106,20,21
107,20,10
108,20,10
109,20,10
110,21,-5
111,21,-5
112,21,-5
113,21,-24
114,21,-24
115,21,-24
116,21,-46
117,21,-46
118,21,-46
119,21,-71
120,21,-71
121,21,-71
122,21,-100
123,21,-100
124,21,-100
125,22,-132
126,22,-132
127,22,-132
128,22,-132
129,22,-132
130,20,-170
131,20,-170
132,20,-170
133,19,-214
134,19,-214
135,340,217
136,340,217
137,340,217
138,340,217
139,340,217
140,340,217
141,340,217
142,340,217
143,340,217
144,340,217
145,340,217
146,340,217
147,25,-228
148,25,-228
