Index,X Coordinate 0,Y Coordinate 0,X Coordinate 1,Y Coordinate 1,X Coordinate 2,Y Coordinate 2,X Coordinate 3,Y Coordinate 3,X Coordinate 4,Y Coordinate 4,X Coordinate 5,Y Coordinate 5,X Coordinate 6,Y Coordinate 6,X Coordinate 7,Y Coordinate 7,X Coordinate 8,Y Coordinate 8,X Coordinate 9,Y Coordinate 9,X Coordinate 10,Y Coordinate 10,X Coordinate 11,Y Coordinate 11,X Coordinate 12,Y Coordinate 12,X Coordinate 13,Y Coordinate 13,X Coordinate 14,Y Coordinate 14,X Coordinate 15,Y Coordinate 15,X Coordinate 16,Y Coordinate 16,X Coordinate 17,Y Coordinate 17,X Coordinate 18,Y Coordinate 18,X Coordinate 19,Y Coordinate 19,X Coordinate 20,Y Coordinate 20,X Coordinate 21,Y Coordinate 21,X Coordinate 22,Y Coordinate 22,X Coordinate 23,Y Coordinate 23,X Coordinate 24,Y Coordinate 24,X Coordinate 25,Y Coordinate 25,X Coordinate 26,Y Coordinate 26,X Coordinate 27,Y Coordinate 27,X Coordinate 28,Y Coordinate 28,X Coordinate 29,Y Coordinate 29,X Coordinate 30,Y Coordinate 30,X Coordinate 31,Y Coordinate 31,X Coordinate 32,Y Coordinate 32,X Coordinate 33,Y Coordinate 33,X Coordinate 34,Y Coordinate 34,X Coordinate 35,Y Coordinate 35,X Coordinate 36,Y Coordinate 36,X Coordinate 37,Y Coordinate 37,X Coordinate 38,Y Coordinate 38,X Coordinate 39,Y Coordinate 39,X Coordinate 40,Y Coordinate 40,X Coordinate 41,Y Coordinate 41,X Coordinate 42,Y Coordinate 42,X Coordinate 43,Y Coordinate 43,X Coordinate 44,Y Coordinate 44,X Coordinate 45,Y Coordinate 45,X Coordinate 46,Y Coordinate 46,X Coordinate 47,Y Coordinate 47,X Coordinate 48,Y Coordinate 48,X Coordinate 49,Y Coordinate 49,X Coordinate 50,Y Coordinate 50,X Coordinate 51,Y Coordinate 51,X Coordinate 52,Y Coordinate 52,X Coordinate 53,Y Coordinate 53,X Coordinate 54,Y Coordinate 54,X Coordinate 55,Y Coordinate 55,X Coordinate 56,Y Coordinate 56,X Coordinate 57,Y Coordinate 57,X Coordinate 58,Y Coordinate 58,X Coordinate 59,Y Coordinate 59,X Coordinate 60,Y Coordinate 60,X Coordinate 61,Y Coordinate 61,X Coordinate 62,Y Coordinate 62,X Coordinate 63,Y Coordinate 63,X Coordinate 64,Y Coordinate 64,X Coordinate 65,Y Coordinate 65,X Coordinate 66,Y Coordinate 66,X Coordinate 67,Y Coordinate 67,X Coordinate 68,Y Coordinate 68,X Coordinate 69,Y Coordinate 69,X Coordinate 70,Y Coordinate 70,X Coordinate 71,Y Coordinate 71,X Coordinate 72,Y Coordinate 72,X Coordinate 73,Y Coordinate 73,X Coordinate 74,Y Coordinate 74,X Coordinate 75,Y Coordinate 75,X Coordinate 76,Y Coordinate 76,X Coordinate 77,Y Coordinate 77,X Coordinate 78,Y Coordinate 78,X Coordinate 79,Y Coordinate 79,X Coordinate 80,Y Coordinate 80,X Coordinate 81,Y Coordinate 81,X Coordinate 82,Y Coordinate 82,X Coordinate 83,Y Coordinate 83,X Coordinate 84,Y Coordinate 84,X Coordinate 85,Y Coordinate 85,X Coordinate 86,Y Coordinate 86,X Coordinate 87,Y Coordinate 87,X Coordinate 88,Y Coordinate 88,X Coordinate 89,Y Coordinate 89,X Coordinate 90,Y Coordinate 90,X Coordinate 91,Y Coordinate 91,X Coordinate 92,Y Coordinate 92,X Coordinate 93,Y Coordinate 93,X Coordinate 94,Y Coordinate 94,X Coordinate 95,Y Coordinate 95,X Coordinate 96,Y Coordinate 96,X Coordinate 97,Y Coordinate 97,X Coordinate 98,Y Coordinate 98,X Coordinate 99,Y Coordinate 99,X Coordinate 100,Y Coordinate 100,X Coordinate 101,Y Coordinate 101,X Coordinate 102,Y Coordinate 102,X Coordinate 103,Y Coordinate 103,X Coordinate 104,Y Coordinate 104,X Coordinate 105,Y Coordinate 105,X Coordinate 106,Y Coordinate 106,X Coordinate 107,Y Coordinate 107,X Coordinate 108,Y Coordinate 108,X Coordinate 109,Y Coordinate 109,X Coordinate 110,Y Coordinate 110,X Coordinate 111,Y Coordinate 111,X Coordinate 112,Y Coordinate 112,X Coordinate 113,Y Coordinate 113,X Coordinate 114,Y Coordinate 114,X Coordinate 115,Y Coordinate 115,X Coordinate 116,Y Coordinate 116,X Coordinate 117,Y Coordinate 117,X Coordinate 118,Y Coordinate 118,X Coordinate 119,Y Coordinate 119,X Coordinate 120,Y Coordinate 120,X Coordinate 121,Y Coordinate 121,X Coordinate 122,Y Coordinate 122,X Coordinate 123,Y Coordinate 123,X Coordinate 124,Y Coordinate 124,X Coordinate 125,Y Coordinate 125,X Coordinate 126,Y Coordinate 126,X Coordinate 127,Y Coordinate 127,X Coordinate 128,Y Coordinate 128,X Coordinate 129,Y Coordinate 129,X Coordinate 130,Y Coordinate 130,X Coordinate 131,Y Coordinate 131,X Coordinate 132,Y Coordinate 132,X Coordinate 133,Y Coordinate 133,X Coordinate 134,Y Coordinate 134,X Coordinate 135,Y Coordinate 135,X Coordinate 136,Y Coordinate 136,X Coordinate 137,Y Coordinate 137,X Coordinate 138,Y Coordinate 138,X Coordinate 139,Y Coordinate 139,X Coordinate 140,Y Coordinate 140,X Coordinate 141,Y Coordinate 141,X Coordinate 142,Y Coordinate 142,X Coordinate 143,Y Coordinate 143,X Coordinate 144,Y Coordinate 144,X Coordinate 145,Y Coordinate 145,X Coordinate 146,Y Coordinate 146,X Coordinate 147,Y Coordinate 147,X Coordinate 148,Y Coordinate 148,X Coordinate 149,Y Coordinate 149,X Coordinate 150,Y Coordinate 150,X Coordinate 151,Y Coordinate 151,X Coordinate 152,Y Coordinate 152,X Coordinate 153,Y Coordinate 153,X Coordinate 154,Y Coordinate 154,X Coordinate 155,Y Coordinate 155,X Coordinate 156,Y Coordinate 156,X Coordinate 157,Y Coordinate 157,X Coordinate 158,Y Coordinate 158,X Coordinate 159,Y Coordinate 159,X Coordinate 160,Y Coordinate 160,X Coordinate 161,Y Coordinate 161,X Coordinate 162,Y Coordinate 162,X Coordinate 163,Y Coordinate 163,X Coordinate 164,Y Coordinate 164,X Coordinate 165,Y Coordinate 165,X Coordinate 166,Y Coordinate 166,X Coordinate 167,Y Coordinate 167,X Coordinate 168,Y Coordinate 168,X Coordinate 169,Y Coordinate 169,X Coordinate 170,Y Coordinate 170,X Coordinate 171,Y Coordinate 171,X Coordinate 172,Y Coordinate 172,X Coordinate 173,Y Coordinate 173,X Coordinate 174,Y Coordinate 174,X Coordinate 175,Y Coordinate 175,X Coordinate 176,Y Coordinate 176,X Coordinate 177,Y Coordinate 177,X Coordinate 178,Y Coordinate 178,X Coordinate 179,Y Coordinate 179,X Coordinate 180,Y Coordinate 180,X Coordinate 181,Y Coordinate 181,X Coordinate 182,Y Coordinate 182,X Coordinate 183,Y Coordinate 183,X Coordinate 184,Y Coordinate 184,X Coordinate 185,Y Coordinate 185,X Coordinate 186,Y Coordinate 186,X Coordinate 187,Y Coordinate 187,X Coordinate 188,Y Coordinate 188,X Coordinate 189,Y Coordinate 189,X Coordinate 190,Y Coordinate 190,X Coordinate 191,Y Coordinate 191,X Coordinate 192,Y Coordinate 192,X Coordinate 193,Y Coordinate 193,X Coordinate 194,Y Coordinate 194,X Coordinate 195,Y Coordinate 195,X Coordinate 196,Y Coordinate 196,X Coordinate 197,Y Coordinate 197,X Coordinate 198,Y Coordinate 198,X Coordinate 199,Y Coordinate 199,X Coordinate 200,Y Coordinate 200,X Coordinate 201,Y Coordinate 201,X Coordinate 202,Y Coordinate 202,X Coordinate 203,Y Coordinate 203,X Coordinate 204,Y Coordinate 204,X Coordinate 205,Y Coordinate 205,X Coordinate 206,Y Coordinate 206,X Coordinate 207,Y Coordinate 207,X Coordinate 208,Y Coordinate 208,X Coordinate 209,Y Coordinate 209,X Coordinate 210,Y Coordinate 210,X Coordinate 211,Y Coordinate 211,X Coordinate 212,Y Coordinate 212,X Coordinate 213,Y Coordinate 213,X Coordinate 214,Y Coordinate 214,X Coordinate 215,Y Coordinate 215,X Coordinate 216,Y Coordinate 216,X Coordinate 217,Y Coordinate 217,X Coordinate 218,Y Coordinate 218,X Coordinate 219,Y Coordinate 219,X Coordinate 220,Y Coordinate 220,X Coordinate 221,Y Coordinate 221,X Coordinate 222,Y Coordinate 222,X Coordinate 223,Y Coordinate 223,X Coordinate 224,Y Coordinate 224,X Coordinate 225,Y Coordinate 225,X Coordinate 226,Y Coordinate 226,X Coordinate 227,Y Coordinate 227,X Coordinate 228,Y Coordinate 228,X Coordinate 229,Y Coordinate 229,X Coordinate 230,Y Coordinate 230,X Coordinate 231,Y Coordinate 231,X Coordinate 232,Y Coordinate 232,X Coordinate 233,Y Coordinate 233,X Coordinate 234,Y Coordinate 234,X Coordinate 235,Y Coordinate 235,X Coordinate 236,Y Coordinate 236,X Coordinate 237,Y Coordinate 237,X Coordinate 238,Y Coordinate 238,X Coordinate 239,Y Coordinate 239,X Coordinate 240,Y Coordinate 240,X Coordinate 241,Y Coordinate 241,X Coordinate 242,Y Coordinate 242,X Coordinate 243,Y Coordinate 243,X Coordinate 244,Y Coordinate 244,X Coordinate 245,Y Coordinate 245,X Coordinate 246,Y Coordinate 246,X Coordinate 247,Y Coordinate 247,X Coordinate 248,Y Coordinate 248,X Coordinate 249,Y Coordinate 249,X Coordinate 250,Y Coordinate 250,X Coordinate 251,Y Coordinate 251,X Coordinate 252,Y Coordinate 252,X Coordinate 253,Y Coordinate 253,X Coordinate 254,Y Coordinate 254,X Coordinate 255,Y Coordinate 255,X Coordinate 256,Y Coordinate 256,X Coordinate 257,Y Coordinate 257,X Coordinate 258,Y Coordinate 258,X Coordinate 259,Y Coordinate 259,X Coordinate 260,Y Coordinate 260,X Coordinate 261,Y Coordinate 261,X Coordinate 262,Y Coordinate 262,X Coordinate 263,Y Coordinate 263,X Coordinate 264,Y Coordinate 264,X Coordinate 265,Y Coordinate 265,X Coordinate 266,Y Coordinate 266,X Coordinate 267,Y Coordinate 267,X Coordinate 268,Y Coordinate 268,X Coordinate 269,Y Coordinate 269,X Coordinate 270,Y Coordinate 270,X Coordinate 271,Y Coordinate 271,X Coordinate 272,Y Coordinate 272,X Coordinate 273,Y Coordinate 273,X Coordinate 274,Y Coordinate 274,X Coordinate 275,Y Coordinate 275,X Coordinate 276,Y Coordinate 276,X Coordinate 277,Y Coordinate 277,X Coordinate 278,Y Coordinate 278,X Coordinate 279,Y Coordinate 279,X Coordinate 280,Y Coordinate 280,X Coordinate 281,Y Coordinate 281,X Coordinate 282,Y Coordinate 282,X Coordinate 283,Y Coordinate 283,X Coordinate 284,Y Coordinate 284,X Coordinate 285,Y Coordinate 285,X Coordinate 286,Y Coordinate 286,X Coordinate 287,Y Coordinate 287,X Coordinate 288,Y Coordinate 288,X Coordinate 289,Y Coordinate 289,X Coordinate 290,Y Coordinate 290,X Coordinate 291,Y Coordinate 291,X Coordinate 292,Y Coordinate 292,X Coordinate 293,Y Coordinate 293,X Coordinate 294,Y Coordinate 294,X Coordinate 295,Y Coordinate 295,X Coordinate 296,Y Coordinate 296,X Coordinate 297,Y Coordinate 297,X Coordinate 298,Y Coordinate 298,X Coordinate 299,Y Coordinate 299
0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-13,-25,-13,-25,-13,-25,-13,-25,-13,-25,-13,-25,-13,-25,-13,-25,-13,-25,-13,-25,-13,-25,-13,-25,-13,-25,-13,-25,-13,-25,-13,-25,-1,-16,-1,-16,-1,-16,-1,-16,-1,-16,-1,-16,-1,-16,-1,-16,-1,-16,-1,-16,-1,-16,-1,-16,19,14,19,14,19,14,19,14,19,14,19,14,19,14,19,14,19,14,19,14,19,14,19,14,19,14,19,14,45,55,45,55,45,55,45,55,45,55,45,55,45,55,45,55,66,101,66,101,66,101,66,101,66,101,66,101,66,101,66,101,66,101,66,101,66,101,66,101,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,82,153,87,212,87,212,87,212,87,212,87,212,87,212,87,212,87,212,87,212,87,212,87,212,87,212,87,212,78,260,78,260,78,260,78,260,78,260,78,260,78,260,66,287,66,287,66,287,66,287,66,287,66,287,66,287,66,287,66,287,66,287,66,287,66,287,66,287,66,287,66,287,66,287,-235,143,-235,143,-235,143,-235,143,-235,143,-235,143,-235,143,-235,143,-235,143,-235,143,-235,143,-233,130,-233,130,-233,130,-233,130,-233,130,-233,130,-233,130,-233,130,-233,130,-233,130,-233,130,-233,130,-233,130,-233,130,-233,130,-233,130,-233,130,53,214,53,214,53,214,53,214,53,214,53,214,53,214,53,214,53,188,53,188,53,188,53,188,53,188,53,188,53,188,53,188,53,188,53,188,53,188,53,188,53,188,53,188,53,188,53,188,53,188,53,188,48,150,48,150,48,150,48,150,48,150,48,150,48,150,48,150,48,150,39,115,39,115,39,115,39,115,39,115,39,115,39,115,39,115,39,115,39,115,39,115,39,115,39,115,39,115,59,254,59,254,59,254,59,254,59,254,59,254,59,254,59,254,59,254,59,254
