0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,-1
7,0,-1
8,0,-1
9,0,-1
10,0,-1
11,-1,-1
12,-1,-1
13,-1,-1
14,-1,-1
15,-1,-1
16,-1,-1
17,-1,-1
18,1,-1
19,1,-1
20,1,-1
21,1,-1
22,1,-1
23,1,-1
24,3,-1
25,3,-1
26,3,-1
27,3,-1
28,3,-1
29,3,-1
30,13,3
31,13,3
32,13,3
33,13,3
34,13,3
35,36,14
36,36,14
37,36,14
38,36,14
39,36,14
40,36,14
41,61,31
42,61,31
43,61,31
44,61,31
45,61,31
46,61,31
47,61,31
48,84,57
49,84,57
50,84,57
51,84,57
52,84,57
53,84,57
54,84,57
55,105,99
56,105,99
57,105,99
58,105,99
59,105,99
60,105,99
61,105,99
62,105,99
63,118,140
64,118,140
65,118,140
66,118,140
67,118,140
68,118,140
69,119,185
70,119,185
71,119,185
72,119,185
73,119,185
74,119,185
75,119,185
76,109,229
77,109,229
78,109,229
79,109,229
80,109,229
81,109,229
82,89,267
83,89,267
84,89,267
85,89,267
86,89,267
87,89,267
88,89,267
89,59,294
90,59,294
91,59,294
92,59,294
93,59,294
94,59,294
95,59,294
96,59,294
97,59,294
98,24,306
99,24,306
100,24,306
101,24,306
102,24,306
103,24,306
104,-12,296
105,-12,296
106,-12,296
107,-12,296
108,-45,260
109,-45,260
110,-45,260
111,-45,260
112,-45,260
113,-45,260
114,-70,196
115,-70,196
116,-70,196
117,-70,196
118,-70,196
119,-70,196
120,-70,196
121,-76,123
122,-76,123
123,-76,123
124,-76,123
125,-76,123
126,-76,123
127,-76,123
128,-71,54
129,-71,54
130,-71,54
131,-71,54
132,-71,54
133,-71,54
134,-71,54
135,-57,-1
136,-57,-1
137,-57,-1
138,-57,-1
139,-57,-1
140,-57,-1
141,-57,-1
142,-34,-27
143,-34,-27
144,-34,-27
145,-34,-27
146,-34,-27
147,-34,-27
148,-3,-29
