0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,-1,0
9,-1,0
10,-1,0
11,-1,0
12,-1,0
13,-1,0
14,-1,0
15,-1,0
16,-1,0
17,-1,0
18,-1,0
19,-1,0
20,-1,0
21,-1,0
22,-2,0
23,-2,0
24,-2,0
25,-2,0
26,-2,0
27,-2,0
28,-2,0
29,-2,0
30,-2,0
31,-2,0
32,-2,0
33,-2,0
34,-3,0
35,-3,0
36,-3,0
37,-3,0
38,-3,0
39,-3,0
40,-3,0
41,-3,-1
42,-3,-1
43,-3,-1
44,-3,-1
45,-3,-1
46,-3,-1
47,3,-2
48,3,-2
49,3,-2
50,3,-2
51,3,-2
52,3,-2
53,3,-2
54,21,1
55,21,1
56,21,1
57,21,1
58,21,1
59,21,1
60,21,1
61,21,1
62,45,13
63,45,13
64,45,13
65,45,13
66,45,13
67,45,13
68,45,13
69,75,39
70,75,39
71,75,39
72,75,39
73,75,39
74,75,39
75,75,39
76,103,81
77,103,81
78,103,81
79,103,81
80,103,81
81,103,81
82,124,130
83,124,130
84,124,130
85,124,130
86,124,130
87,124,130
88,124,130
89,130,177
90,130,177
91,130,177
92,130,177
93,130,177
94,130,177
95,130,177
96,123,228
97,123,228
98,123,228
99,123,228
100,123,228
101,123,228
102,123,228
103,123,228
104,123,228
105,102,276
106,102,276
107,102,276
108,102,276
109,102,276
110,70,307
111,70,307
112,70,307
113,70,307
114,70,307
115,70,307
116,25,308
117,25,308
118,25,308
119,25,308
120,25,308
121,25,308
122,-17,299
123,-17,299
124,-17,299
125,-17,299
126,-17,299
127,-17,299
128,-51,266
129,-51,266
130,-51,266
131,-51,266
132,-51,266
133,-51,266
134,-51,266
135,-73,200
136,-73,200
137,-73,200
138,-73,200
139,-73,200
140,-73,200
141,-73,200
142,-73,200
143,-66,131
144,-66,131
145,-66,131
146,-66,131
147,-66,131
148,-66,131
