0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,-2,1
8,-2,1
9,-2,1
10,-2,1
11,-2,1
12,-2,1
13,-2,1
14,-2,1
15,-2,1
16,-2,1
17,-2,1
18,-2,1
19,-2,1
20,-2,2
21,-2,2
22,-2,2
23,-2,2
24,-2,2
25,-2,2
26,-2,2
27,-2,2
28,-2,2
29,-2,2
30,-2,2
31,-2,2
32,-2,2
33,-1,2
34,-1,2
35,-1,2
36,-1,2
37,-1,2
38,-1,2
39,-1,2
40,4,2
41,4,2
42,4,2
43,4,2
44,4,2
45,4,2
46,18,7
47,18,7
48,18,7
49,18,7
50,18,7
51,18,7
52,18,7
53,36,13
54,36,13
55,36,13
56,36,13
57,36,13
58,36,13
59,63,28
60,63,28
61,63,28
62,63,28
63,63,28
64,63,28
65,63,28
66,86,54
67,86,54
68,86,54
69,86,54
70,86,54
71,86,54
72,86,54
73,106,97
74,106,97
75,106,97
76,106,97
77,106,97
78,117,146
79,117,146
80,117,146
81,117,146
82,117,146
83,114,202
84,114,202
85,114,202
86,114,202
87,114,202
88,114,202
89,97,256
90,97,256
91,97,256
92,97,256
93,97,256
94,97,256
95,97,256
96,249,314
97,249,314
98,249,314
99,249,314
100,249,314
101,249,314
102,249,314
103,249,314
104,249,314
105,249,314
106,249,314
107,249,314
108,249,314
109,249,314
110,249,314
111,249,314
112,249,314
113,249,314
114,249,314
115,249,314
116,-55,313
117,-55,313
118,-55,313
119,-55,313
120,-55,313
121,-55,313
122,-66,293
123,-66,293
124,-66,293
125,-66,293
126,-66,293
127,-66,293
128,-66,293
129,249,314
130,249,314
131,249,314
132,249,314
133,249,314
134,249,314
135,249,314
136,-58,154
137,-58,154
138,-58,154
139,-58,154
140,-58,154
141,-58,154
142,-58,154
143,-37,72
144,-37,72
145,-37,72
146,-37,72
147,-37,72
148,-37,72
